"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/3418","John",,"Assheton","Lord Clitheroe","Male","Ralph",,,"Biography information for Lord Clitheroe",,
"http://data.parliament.uk/members/2653","Delaval Henry",,"Astley","Lord Hastings","Male","Edward",,,"Biography information for Lord Hastings",,
"http://data.parliament.uk/members/3428",,,"Astor","Lord Astor of Hever","Male","John",,,"Biography information for Lord Astor of Hever",,
"http://data.parliament.uk/members/3429",,,"Astor","Viscount Astor","Male","William",,,"Biography information for Viscount Astor",,
"http://data.parliament.uk/members/224","Kathleen","Falmouth & Camborne","Atherton","Ms Candy Atherton","Female","Candice","www.candyatherton.labour.co.uk","http://www.candyatherton.labour.co.uk","Biography information for Ms Candy Atherton","Labour",
"http://data.parliament.uk/members/4855","Elizabeth","Wrexham","Atherton","Sarah Atherton","Female","Sarah",,,"Biography information for Sarah Atherton","Conservative",
"http://data.parliament.uk/members/284","Jean Scott","Staffordshire Moorlands","Atkins","Charlotte Atkins","Female","Charlotte",,,"Biography information for Charlotte Atkins","Labour",
"http://data.parliament.uk/members/2891","Edward Gregory",,"Atkins","Lord Colnbrook","Male","Humphrey",,,"Biography information for Lord Colnbrook",,
"http://data.parliament.uk/members/970","Edward Gregory","Spelthorne","Atkins","Sir Humphrey Atkins","Male","Humphrey",,,"Biography information for Sir Humphrey Atkins","Conservative",
"http://data.parliament.uk/members/975","James","South Ribble","Atkins","Sir Robert Atkins","Male","Robert",,,"Biography information for Sir Robert Atkins","Conservative",
"http://data.parliament.uk/members/1613",,"Preston North","Atkins","Ronald Atkins","Male","Ronald",,,"Biography information for Ronald Atkins","Labour",
"http://data.parliament.uk/members/4399",,"Louth and Horncastle","Atkins","Victoria Atkins","Female","Victoria","www.victoriaatkins.org.uk","http://www.victoriaatkins.org.uk/","Biography information for Victoria Atkins","Conservative",
"http://data.parliament.uk/members/240","Anthony","Bournemouth East","Atkinson","Mr David Atkinson","Male","David","www.davidatkinson.net","http://www.davidatkinson.net","Biography information for Mr David Atkinson","Conservative",
"http://data.parliament.uk/members/972",,"Tottenham","Atkinson","Norman Atkinson","Male","Norman",,,"Biography information for Norman Atkinson","Labour",
"http://data.parliament.uk/members/515","Landreth","Hexham","Atkinson","Mr Peter Atkinson","Male","Peter","www.peteratkinson.com","http://www.peteratkinson.com","Biography information for Mr Peter Atkinson","Conservative",
"http://data.parliament.uk/members/3426","Samuel",,"Attenborough","Lord Attenborough","Male","Richard",,,"Biography information for Lord Attenborough",,
"http://data.parliament.uk/members/3425","Richard",,"Attlee","Earl Attlee","Male","John",,,"Biography information for Earl Attlee",,
"http://data.parliament.uk/members/3518","Penelope",,"Aubrey-Fletcher","Baroness Braye","Female","Mary",,,"Biography information for Baroness Braye",,
