"uri","date","title","uin"
"http://data.parliament.uk/resources/104830","2011-02-15","Parliamentary Voting System and Constituencies Bill: Consideration of Lords  Amendments: this House disagrees with Lords Amendment 19  (Standing Order No. 83F(5))","CD:2011-02-15:203"
"http://data.parliament.uk/resources/104831","2011-02-15","Parliamentary Voting System and Constituencies Bill: Consideration of Lords  Amendments: That this House disagrees with the Lords in their Amendment 20 (Standing Order No. 83F(5))","CD:2011-02-15:204"
"http://data.parliament.uk/resources/104832","2011-02-15","Parliamentary Voting System and Constituencies Bill: Consideration of Lords  Amendments That Amendments (a) to (e) be made to the Bill in lieu of Lords Amendments 17 and 20 disagreed to","CD:2011-02-15:205"
"http://data.parliament.uk/resources/104833","2011-02-15","Parliamentary Voting System and Constituencies Bill: Consideration of Lords  Amendments That this House disagrees with the Lords in their Amendment 1 (Question already proposed from the Chair (Standing Order No. 83F(2))","CD:2011-02-15:206"
"http://data.parliament.uk/resources/104827","2011-02-11","Legislation (Territorial Extent) Bill: Second Reading Motion made and Question put, That the Bill be now read a second time.","CD:2011-02-11:200"
"http://data.parliament.uk/resources/104826","2011-02-10","House notes ruling of the ECHR in Hirst v the UK held that there had been no subst; acknowledges treaty obligations of the UK. legislative decisions of this nature should be a matter for democratically-elected lawmakers; & supports the current possit","CD:2011-02-10:199"
"http://data.parliament.uk/resources/104821","2011-02-09","Financial Stabilisation Mechanism","CD:2011-02-09:194"
"http://data.parliament.uk/resources/104822","2011-02-09","Police,-That the draft Police and Criminal Evidence Act 1984 (Codes of Practice) (Revision of Codes A, B and D) Order 2010, which was laid before this House on 17 November, be approved.","CD:2011-02-09:195"
"http://data.parliament.uk/resources/104823","2011-02-09","Taxation of the Financial Sector","CD:2011-02-09:196"
"http://data.parliament.uk/resources/104824","2011-02-09","Police. Motion made and Question put, That the Police Grant Report (England and Wales) for 2011–12 (House of Commons Paper No. 771), which was laid before this House on 31 January, be approved.","CD:2011-02-09:197"
"http://data.parliament.uk/resources/104825","2011-02-09","Local Government Finance. Motion made and Question proposed, That the Local Government Finance Report (England) 2011–12 (House of Commons Paper No. 748), which was laid before this House on 31 January, be approved.","CD:2011-02-09:198"
"http://data.parliament.uk/resources/104820","2011-02-08","Education Bill: Second Reading. Motion made and Question put, That the Education Bill be now read a second time.","CD:2011-02-08:193"
"http://data.parliament.uk/resources/104818","2011-02-07","Opposition Day: Leader of the Scottish National Party and Leader of Plaid Cymru (Un-allotted half day (S.O. No. 14)). Government policy on the cost of fuel. Question put, That the original words stand part of the Question (S.O. No. 31(2)).","CD:2011-02-07:191"
"http://data.parliament.uk/resources/104819","2011-02-07","Opposition Day: Leader of the Scottish National Party and Leader of Plaid Cymru (Un-allotted half day (S.O. No. 14)). Government policy on the cost of fuel. Question, That the proposed words be there added, put forthwith (S.O. No. 31).","CD:2011-02-07:192"
"http://data.parliament.uk/resources/104817","2011-02-03","Backbench Business (18th allotted day (Standing Order No. 14)) Consumer Credit Regulation and Debt Management. Question put, That the Amendment be made.","CD:2011-02-03:190"
"http://data.parliament.uk/resources/104814","2011-02-02","Opposition Day: Leader of the Opposition (10th allotted day (S.O.  No. 14)). (1) Performance of the Department for Business, Innovation and Skills.Motion made and question put.","CD:2011-02-02:187"
"http://data.parliament.uk/resources/104815","2011-02-02","Opposition Day: Leader of the Opposition (10th allotted day (S.O.  No. 14)). (2) Future of the Public Forest Estate in England. Question accordingly put, That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2011-02-02:188"
"http://data.parliament.uk/resources/104816","2011-02-02","Opposition Day: Leader of the Opposition (10th allotted day (S.O.  No. 14)). (2) Future of the Public Forest Estate in England. Question accordingly put, Question, That the proposed words be there added, put forthwith (Standing Order No. 31).","CD:2011-02-02:189"
"http://data.parliament.uk/resources/104813","2011-02-01","European Union Bill: Committee of the whole House (5th allocated day) New Clause NC 11 Question put, That the Clause be read a second time","CD:2011-02-01:186"
"http://data.parliament.uk/resources/104812","2011-01-31","Health and Social Care Bill: Second Reading Motion made and Question put, That the Health and Social Care Bill be now read a second time","CD:2011-01-31:185"
"http://data.parliament.uk/resources/104811","2011-01-27","Scotland Bill: Second Reading Question put, That the Amendment be made","CD:2011-01-27:184"
"http://data.parliament.uk/resources/104810","2011-01-26","European Union Bill: Committee of the whole House (4th allocated day) Amendment 82 proposed Question put, That the Amendment be made","CD:2011-01-26:183"
"http://data.parliament.uk/resources/104808","2011-01-25","European Union Bill: Committee of the whole House (3rd allocated day) Amendment 100 proposed Question put that the Amendment be made","CD:2011-01-25:181"
"http://data.parliament.uk/resources/104809","2011-01-25","European Union Bill: Committee of the whole House (3rd allocated day) Amendment 8 proposed. Question put, That the Amendment be made","CD:2011-01-25:182"
"http://data.parliament.uk/resources/104806","2011-01-24","European Union Bill: Committee of the whole House (2nd allocated day). Clause 1 (Interpretation of Part 1) Amendment  85 proposed. Question put, That the Amendment  be made.","CD:2011-01-24:179"
"http://data.parliament.uk/resources/104807","2011-01-24","European Union Bill: Committee of the whole House (2nd allocated day). Clause 5 (Statement to be laid before Parliament). Amendment 11 proposed. Question put, That the Amendment  be made.","CD:2011-01-24:180"
"http://data.parliament.uk/resources/104803","2011-01-19","Education Maintenance Allowance. Question accordingly put, That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2011-01-19:176"
"http://data.parliament.uk/resources/104804","2011-01-19","Education Maintenance Allowance. Question, That the proposed words be there added, put forthwith (Standing Order No. 31).","CD:2011-01-19:177"
"http://data.parliament.uk/resources/104805","2011-01-19","Motion made and Question put forthwith (S.O. No. 41A(3)), That, at this day’s sitting, S.O. No. 41A (Deferred divisions) shall not apply to the Motion in the name of Secretary Theresa May relating to Prevention and Suppression of Terrorism.","CD:2011-01-19:178"
"http://data.parliament.uk/resources/104799","2011-01-18","Fixed-Term Parliaments Bill: Consideration of the Bill, as amended in the Cttee of the whole House. NC4 brought up, and read the first time. Question put, That the Clause be read a second time.","CD:2011-01-18:172"
"http://data.parliament.uk/resources/104800","2011-01-18","Fixed-Term Parliaments Bill: Consideration of the Bill, as amended in the Cttee of the whole House. NC5 brought up, and read the first time. Question put, That the Clause be read a second time.","CD:2011-01-18:173"
"http://data.parliament.uk/resources/104801","2011-01-18","Fixed-Term Parliaments Bill: Consideration of the Bill, as amended in the Cttee of the whole House. Amendment 8 proposed. Question put, That the Amendment be made.","CD:2011-01-18:174"
"http://data.parliament.uk/resources/104802","2011-01-18","Fixed-Term Parliaments Bill: 3R. Question, That the Bill be now read the third time, put forthwith (SO No. 83E).","CD:2011-01-18:175"
"http://data.parliament.uk/resources/104796","2011-01-17","Localism Bill: Second Reading. Question put, That the Amendment be made.","CD:2011-01-17:169"
"http://data.parliament.uk/resources/104797","2011-01-17","Localism Bill (Programme). Motion made, and Question put forthwith, (Standing Order No. 83A(7))","CD:2011-01-17:170"
"http://data.parliament.uk/resources/104798","2011-01-17","Localism Bill (Money). Queen’s Recommendation signified.","CD:2011-01-17:171"
"http://data.parliament.uk/resources/104794","2011-01-13","National Insurance Contributions Bill: Consideration of the Bill, not amended in the Public Bill Committee. Amendment 8 proposed.-(John Healey.) Question put, That the Amendment be made.","CD:2011-01-13:167"
"http://data.parliament.uk/resources/104795","2011-01-13","National Insurance Contributions Bill: Consideration of the Bill, not amended in the Public Bill Committee. Amendment 1 proposed. Question put, That the Amendment be made.","CD:2011-01-13:168"
"http://data.parliament.uk/resources/104790","2011-01-12","Postal Services Bill: Consideration of the Bill, as amended in the Public Bill Committee,New Clause NC2,Question put, That the Clause be read a second time,Question accordingly negatived","CD:2011-01-12:163"
"http://data.parliament.uk/resources/104791","2011-01-12","Postal Services Bill: Consideration of the Bill as amended in the Public Bill Committee,New Clause NC4,Question proposed,Questions were put forthwith,Question accordingly negatived.","CD:2011-01-12:164"
"http://data.parliament.uk/resources/104792","2011-01-12","Postal Services Bill: Consideration of the Bill as amended in the Public Bill Committee, That Amendment 23 be made (Amendment selected by the Speaker for separate decision).","CD:2011-01-12:165"
"http://data.parliament.uk/resources/104793","2011-01-12","Postal Services Bill: 3R. Motion made and Question proposed, That the Bill be now read the third time. At 7.00 pm the debate was interrupted (Programme Order, 27 October). Question, That the Bill be now read the third time, put forthwith (SO No. 83E)","CD:2011-01-12:166"
"http://data.parliament.uk/resources/104788","2011-01-11","European Union Bill: Committee of the whole House (1st allocated day),Amendment 41 proposed,Question put, That the Amendment be made.","CD:2011-01-11:161"
"http://data.parliament.uk/resources/104789","2011-01-11","European Union Bill,new Clauses relating to Clause 18 and,Amendment 52 proposed,Question put, That the Amendment be made.Clause 18 agreed to","CD:2011-01-11:162"
"http://data.parliament.uk/resources/104784","2010-12-15","Animals,-That the draft Mutilations (Permitted Procedures) (England) (Amendment) Regulations 2010, which were laid before this House on 8 November, be approved.","CD:2010-12-15:157"
"http://data.parliament.uk/resources/104785","2010-12-15","Loans to Ireland Bill (Allocation of Time): Timetable; Timing of proceedings and Questions to be put and Miscellaneous.","CD:2010-12-15:158"
"http://data.parliament.uk/resources/104786","2010-12-15","Loans to Ireland Bill: 2R(resumed). Question again proposed, That the Bill be read a second time.","CD:2010-12-15:159"
"http://data.parliament.uk/resources/104787","2010-12-15","Loans to Ireland Bill,Clause 1 Amendment 6 proposed,Question put, That the Amendment be made","CD:2010-12-15:160"
"http://data.parliament.uk/resources/104782","2010-12-14","Superannuation Bill: Consideration of Lords Amendments","CD:2010-12-14:155"
"http://data.parliament.uk/resources/104783","2010-12-14","Corporate Governance in Financial Institutions and Remuneration Policies. Motion made and Question put forthwith.","CD:2010-12-14:156"
